"file","function","score","rank"
checkstl.cpp,_ZN8CheckStl13negativeIndexEv,0.0,3087
mathlib.cpp,_ZN7MathLib9calculateERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_c,0.0,3087
stl_iterator.h,_ZSt32__make_move_if_noexcept_iteratorIPK5TokenSt13move_iteratorIPS2_EET0_PT_,0.0,3087
library.cpp,_ZNK7Library11getWarnInfoEPK5Token,0.0,3087
checkstl.cpp,_ZN8CheckStl18negativeIndexErrorEPK5TokenRKN9ValueFlow5ValueE,0.0,3087
token.cpp,_ZNK5Token9stringifyB5cxx11Ebbb,0.0,3087
checkcondition.cpp,_ZN14CheckCondition27incorrectLogicOperatorErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEbbNSt7__debug4listISt4pairIS2_S8_ESaISE_EEE,0.0,3087
stl_iterator.h,_ZSt12__miter_baseIPPK5TokenEDTcl12__miter_basecldtfp_4baseEEESt13move_iteratorIT_E,0.0,3087
library.cpp,_ZN7Library31isCompliantValidationExpressionEPKc,0.0,3087
tinyxml2.h,_ZNK8tinyxml210XMLElement4NameEv,0.0,3087
mathlib.cpp,_ZN7MathLib3sinERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
token.cpp,_ZNK5Token13stringifyListERKNS_16stringifyOptionsEPKNSt7__debug6vectorINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaISA_EEEPKS_,0.0,3087
clangimport.cpp,_ZN11clangimport7AstNode16createTokensCallEP9TokenList,0.0,3087
checkstl.cpp,_ZN8CheckStl5eraseEv,0.0,3087
checkother.cpp,_ZN10CheckOther20checkPassByReferenceEv,0.0,3087
mathlib.cpp,_ZN7MathLib3cosERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checkcondition.cpp,_ZN14CheckCondition23redundantConditionErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEb,0.0,3087
mathlib.cpp,_ZN7MathLib3tanERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checkstl.cpp,_ZN8CheckStl17eraseCheckLoopVarERK5ScopePK8Variable,0.0,3087
checkcondition.cpp,_ZN14CheckCondition26checkModuloAlwaysTrueFalseEv,0.0,3087
mathlib.cpp,_ZN7MathLib7isEqualERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_,0.0,3087
astutils.cpp,_ZL15isZeroBoundCondPK5Token,0.0,3087
mathlib.cpp,_ZN7MathLib10isNotEqualERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_,0.0,3087
hashtable_policy.h,_ZNKSt8__detail15_Hash_code_baseIPK8FunctionSt4pairIKS3_N24InvalidContainerAnalyzer4InfoEENS_10_Select1stESt4hashIS3_ENS_18_Mod_range_hashingENS_20_Default_ranged_hashELb0EE12_M_hash_codeERS5_,0.0,3087
checkclass.cpp,_ZN10CheckClass15checkMemsetTypeEPK5ScopePK5TokenS2_bNSt7__debug3setIS2_St4lessIS2_ESaIS2_EEE,0.0,3087
mathlib.cpp,_ZN7MathLib9isGreaterERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_,0.0,3087
checkuninitvar.cpp,_ZNK14CheckUninitVar15isVariableUsageEPK5TokenbNS_5AllocEi,0.0,3087
library.cpp,_ZNK7Library18formatstr_functionEPK5Token,0.0,3087
hashtable_policy.h,_ZNKSt8__detail15_Hash_code_baseIPK8FunctionSt4pairIKS3_N24InvalidContainerAnalyzer4InfoEENS_10_Select1stESt4hashIS3_ENS_18_Mod_range_hashingENS_20_Default_ranged_hashELb0EE15_M_bucket_indexERS5_mm,0.0,3087
mathlib.cpp,_ZN7MathLib14isGreaterEqualERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_,0.0,3087
hashtable_policy.h,_ZNKSt8__detail15_Hash_code_baseIPK8FunctionSt4pairIKS3_N24InvalidContainerAnalyzer4InfoEENS_10_Select1stESt4hashIS3_ENS_18_Mod_range_hashingENS_20_Default_ranged_hashELb0EE15_M_bucket_indexEPKNS_10_Hash_nodeIS8_Lb0EEEm,0.0,3087
clangimport.cpp,_ZN11clangimport7AstNode24createTokensFunctionDeclEP9TokenList,0.0,3087
astutils.cpp,_Z14isOppositeCondbbPK5TokenS1_RK7LibrarybbPNSt7__debug4listISt4pairIS1_NSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEESaISE_EEE,0.0,3087
mathlib.cpp,_ZN7MathLib6isLessERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_,0.0,3087
checkuninitvar.cpp,_ZN14CheckUninitVar18isFunctionParUsageEPK5TokenRK7LibrarybNS_5AllocEi,0.0,3087
library.cpp,_ZNK7Library15formatstr_argnoEPK5Token,0.0,3087
hashtable_policy.h,_ZNKSt8__detail15_Hash_code_baseIPK8FunctionSt4pairIKS3_N24InvalidContainerAnalyzer4InfoEENS_10_Select1stESt4hashIS3_ENS_18_Mod_range_hashingENS_20_Default_ranged_hashELb0EE13_M_store_codeEPNS_10_Hash_nodeIS8_Lb0EEEm,0.0,3087
checkcondition.cpp,_ZN14CheckCondition26moduloAlwaysTrueFalseErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
mathlib.cpp,_ZN7MathLib11isLessEqualERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_,0.0,3087
cppcheck.cpp,_ZN8CppCheck13executeAddonsERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checkother.cpp,_ZN10CheckOther18passedByValueErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEb,0.0,3087
checkcondition.cpp,_ZL8countParPK5TokenS1_,0.0,3087
library.cpp,_ZNK7Library14formatstr_scanEPK5Token,0.0,3087
checkother.cpp,_ZL16isUnusedVariablePK8Variable,0.0,3087
library.cpp,_ZNK7Library16formatstr_secureEPK5Token,0.0,3087
checkstl.cpp,_ZN8CheckStl13stlBoundariesEv,0.0,3087
hashtable_policy.h,_ZNKSt8__detail15_Hash_code_baseIPK8FunctionSt4pairIKS3_N24InvalidContainerAnalyzer4InfoEENS_10_Select1stESt4hashIS3_ENS_18_Mod_range_hashingENS_20_Default_ranged_hashELb0EE10_M_extractEv,0.0,3087
hashtable_policy.h,_ZNSt8__detail15_Hash_code_baseIPK8FunctionSt4pairIKS3_N24InvalidContainerAnalyzer4InfoEENS_10_Select1stESt4hashIS3_ENS_18_Mod_range_hashingENS_20_Default_ranged_hashELb0EE10_M_extractEv,0.0,3087
library.cpp,_ZNK7Library21getNonOverlappingDataEPK5Token,0.0,3087
hashtable_policy.h,_ZNKSt8__detail15_Hash_code_baseIPK8FunctionSt4pairIKS3_N24InvalidContainerAnalyzer4InfoEENS_10_Select1stESt4hashIS3_ENS_18_Mod_range_hashingENS_20_Default_ranged_hashELb0EE5_M_h1Ev,0.0,3087
checkcondition.cpp,_ZN14CheckCondition16clarifyConditionEv,0.0,3087
token.cpp,_ZNK5Token13stringifyListEbbbbbPKNSt7__debug6vectorINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS7_EEEPKS_,0.0,3087
checkother.cpp,_ZL30isVariableMutableInInitializerPK5TokenS1_i,0.0,3087
hashtable_policy.h,_ZNKSt8__detail15_Hash_code_baseIPK8FunctionSt4pairIKS3_N24InvalidContainerAnalyzer4InfoEENS_10_Select1stESt4hashIS3_ENS_18_Mod_range_hashingENS_20_Default_ranged_hashELb0EE5_M_h2Ev,0.0,3087
library.cpp,_ZNK7Library16getUseRetValTypeEPK5Token,0.0,3087
checkio.cpp,_ZN7CheckIO12ArgumentInfoC2EPK5TokenPK8Settingsb,0.0,3087
mathlib.cpp,_ZN7MathLib12isOctalDigitEc,0.0,3087
token.cpp,_ZNK5Token13stringifyListB5cxx11EPKS_b,0.0,3087
checkstl.cpp,_ZN8CheckStl18stlBoundariesErrorEPK5Token,0.0,3087
mathlib.cpp,_ZN7MathLib16isDigitSeparatorERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEm,0.0,3087
token.cpp,_ZNK5Token13stringifyListB5cxx11Eb,0.0,3087
checkunusedvar.cpp,_ZN14CheckUnusedVar19unusedVariableErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checkstl.cpp,_ZL14if_findComparePK5Tokenb,0.0,3087
checkunusedvar.cpp,_ZN14CheckUnusedVar31allocatedButUnusedVariableErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checkclass.cpp,_ZN10CheckClass20mallocOnClassWarningEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES2_,0.0,3087
checkunusedvar.cpp,_ZN14CheckUnusedVar19unreadVariableErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEb,0.0,3087
checkother.cpp,_ZN10CheckOther18checkConstVariableEv,0.0,3087
hashtable.h,_ZNSt10_HashtableIPK8FunctionSt4pairIKS2_N24InvalidContainerAnalyzer4InfoEESaIS7_ENSt8__detail10_Select1stESt8equal_toIS2_ESt4hashIS2_ENS9_18_Mod_range_hashingENS9_20_Default_ranged_hashENS9_20_Prime_rehash_policyENS9_17_Hashtable_traitsILb0ELb0ELb1EEEED2Ev,0.0,3087
checkclass.cpp,_ZN10CheckClass18mallocOnClassErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES2_SA_,0.0,3087
library.cpp,_ZNK7Library19unknownReturnValuesEPK5Token,0.0,3087
checkunusedvar.cpp,_ZN14CheckUnusedVar23unassignedVariableErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checkcondition.cpp,_ZN14CheckCondition21clarifyConditionErrorEPK5Tokenbb,0.0,3087
checkuninitvar.cpp,_ZNK14CheckUninitVar18isFunctionParUsageEPK5TokenbNS_5AllocEi,0.0,3087
checkstl.cpp,_ZN8CheckStl7if_findEv,0.0,3087
checkunusedvar.cpp,_ZN14CheckUnusedVar22checkStructMemberUsageEv,0.0,3087
checkuninitvar.cpp,_ZNK14CheckUninitVar26isMemberVariableAssignmentEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checkclass.cpp,_ZN10CheckClass11memsetErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESA_SA_,0.0,3087
cppcheck.cpp,_ZN8CppCheck25executeAddonsWholeProgramERKNSt7__debug3mapINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEmSt4lessIS7_ESaISt4pairIKS7_mEEEE,0.0,3087
library.cpp,_ZNK7Library10hasminsizeEPK5Token,0.0,3087
checkclass.cpp,_ZN10CheckClass20memsetErrorReferenceEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESA_,0.0,3087
checkcondition.cpp,_ZN14CheckCondition15alwaysTrueFalseEv,0.0,3087
cppcheck.cpp,_ZN8CppCheck8settingsEv,0.0,3087
checkclass.cpp,_ZN10CheckClass16memsetErrorFloatEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
library.cpp,_ZNK7Library15getArgDirectionEPK5Tokeni,0.0,3087
cppcheck.cpp,_ZN8CppCheck19tooManyConfigsErrorERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEi,0.0,3087
mathlib.cpp,_ZanRKN7MathLib5valueES2_,0.0,3087
checkother.cpp,_ZZN10CheckOther18checkConstVariableEvENKUlPK5TokenE_clES2_,0.0,3087
checkclass.cpp,_ZN10CheckClass20operatorEqRetRefThisEv,0.0,3087
mathlib.cpp,_ZorRKN7MathLib5valueES2_,0.0,3087
mathlib.cpp,_ZeoRKN7MathLib5valueES2_,0.0,3087
clangimport.cpp,_ZN11clangimport7AstNode24createTokensForCXXRecordEP9TokenList,0.0,3087
library.cpp,_ZNK7Library5isUseERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
mathlib.cpp,_ZlsRKN7MathLib5valueES2_,0.0,3087
checkclass.cpp,_ZN10CheckClass18checkReturnPtrThisEPK5ScopePK8FunctionPK5TokenS8_,0.0,3087
mathlib.cpp,_ZrsRKN7MathLib5valueES2_,0.0,3087
library.cpp,_ZNK7Library12isLeakIgnoreERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checkclass.cpp,_ZN10CheckClass18checkReturnPtrThisEPK5ScopePK8FunctionPK5TokenS8_RNSt7__debug3setIS5_St4lessIS5_ESaIS5_EEE,0.0,3087
cppcheck.cpp,_ZN8CppCheck26purgedConfigurationMessageERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_,0.0,3087
basic_string.tcc,_ZNKSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE7compareEmmPKc,0.0,3087
hashtable.h,_ZNKSt10_HashtableIPK8FunctionSt4pairIKS2_N24InvalidContainerAnalyzer4InfoEESaIS7_ENSt8__detail10_Select1stESt8equal_toIS2_ESt4hashIS2_ENS9_18_Mod_range_hashingENS9_20_Default_ranged_hashENS9_20_Prime_rehash_policyENS9_17_Hashtable_traitsILb0ELb0ELb1EEEE4findERS4_,0.0,3087
library.cpp,_ZNK7Library15isFunctionConstEPK5Token,0.0,3087
checkstl.cpp,_ZN8CheckStl12if_findErrorEPK5Tokenb,0.0,3087
checkuninitvar.cpp,_ZNK14CheckUninitVar21isMemberVariableUsageEPK5TokenbNS_5AllocERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
astutils.cpp,_Z20isOppositeExpressionbPK5TokenS1_RK7LibrarybbPNSt7__debug4listISt4pairIS1_NSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEESaISE_EEE,0.0,3087
hashtable_policy.h,_ZNSt8__detail13_Equal_helperIPK8FunctionSt4pairIKS3_N24InvalidContainerAnalyzer4InfoEENS_10_Select1stESt8equal_toIS3_EmLb0EE9_S_equalsERKSB_RKS9_RS5_mPNS_10_Hash_nodeIS8_Lb0EEE,0.0,3087
checkstl.cpp,_ZL9isMapFindPK5Token,0.0,3087
checkother.cpp,_ZN10CheckOther17checkConstPointerEv,0.0,3087
token.cpp,_ZNK5Token13isCalculationEv,0.0,3087
checkcondition.cpp,_ZZN14CheckCondition15alwaysTrueFalseEvENKUlPK5TokenE_clES2_,0.0,3087
clangimport.cpp,_ZN11clangimport7AstNode19createTokensVarDeclEP9TokenList,0.0,3087
cppcheck.cpp,_ZN8CppCheck9reportErrERK12ErrorMessage,0.0,3087
library.cpp,_ZNK7Library13isnotnoreturnEPK5Token,0.0,3087
valueflow.cpp,_ZL18getExpressionRangePK5TokenPxS2_,0.0,3087
checkstl.cpp,_ZL13skipLocalVarsPK5Token,0.0,3087
checkunusedvar.cpp,_ZN14CheckUnusedVar23unusedStructMemberErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESA_b,0.0,3087
checkuninitvar.cpp,_ZN14CheckUninitVar17uninitstringErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEb,0.0,3087
checkunusedvar.cpp,_ZN14CheckUnusedVar30isRecordTypeWithoutSideEffectsEPK4Type,0.0,3087
checkcondition.cpp,_ZZN14CheckCondition15alwaysTrueFalseEvENKUlPK5TokenE0_clES2_,0.0,3087
checkuninitvar.cpp,_ZN14CheckUninitVar15uninitdataErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
library.cpp,_ZNK7Library12reportErrorsERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
checkuninitvar.cpp,_ZN14CheckUninitVar14uninitvarErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEENSt7__debug4listISt4pairIS2_S8_ESaISE_EEE,0.0,3087
templatesimplifier.cpp,_ZN18TemplateSimplifier12addNamespaceERKNS_12TokenAndNameEPK5Token,0.0,3087
library.cpp,_ZNK7Library17isexecutableblockERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_,0.0,3087
checkuninitvar.cpp,_ZN14CheckUninitVar23uninitStructMemberErrorEPK5TokenRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
clangimport.cpp,_ZL8setTypesP9TokenList,0.0,3087
checkuninitvar.cpp,_ZL9isLeafDotPK5Token,0.0,3087
checkcondition.cpp,_ZN14CheckCondition20alwaysTrueFalseErrorEPK5TokenPKN9ValueFlow5ValueE,0.0,3087
stl_vector.h,_ZNKSt9__cxx19986vectorIPK5TokenSaIS3_EE12_M_check_lenEmPKc,0.0,3087
cppcheck.cpp,_ZN8CppCheck14reportProgressERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEPKcm,0.0,3087
checkclass.cpp,_ZN10CheckClass25operatorEqRetRefThisErrorEPK5Token,0.0,3087
clangimport.cpp,_ZL9setValuesP9TokenizerP14SymbolDatabase,0.0,3087
checkstl.cpp,_ZL15findInsertValuePK5TokenS1_S1_RK7Library,0.0,3087
cppcheck.cpp,_ZN8CppCheck10reportInfoERK12ErrorMessage,0.0,3087
checkclass.cpp,_ZN10CheckClass40operatorEqShouldBeLeftUnimplementedErrorEPK5Token,0.0,3087
checkother.cpp,_ZN10CheckOther18constVariableErrorEPK8VariablePK8Function,0.0,3087
checkuninitvar.cpp,_ZN14CheckUninitVar15valueFlowUninitEv,0.0,3087
checkcondition.cpp,_ZN14CheckCondition27checkInvalidTestForOverflowEv,0.0,3087
checkclass.cpp,_ZN10CheckClass37operatorEqMissingReturnStatementErrorEPK5Tokenb,0.0,3087
hashtable_policy.h,_ZNSt8__detail18_Hash_code_storageINS_15_Hash_code_baseIiSt4pairIKiN24InvalidContainerAnalyzer4Info9ReferenceEENS_10_Select1stESt4hashIiENS_18_Mod_range_hashingENS_20_Default_ranged_hashELb0EEELb1EE4_M_hEv,0.0,3087
hashtable_policy.h,_ZNKSt8__detail18_Hash_code_storageINS_15_Hash_code_baseIiSt4pairIKiN24InvalidContainerAnalyzer4Info9ReferenceEENS_10_Select1stESt4hashIiENS_18_Mod_range_hashingENS_20_Default_ranged_hashELb0EEELb1EE4_M_hEv,0.0,3087
cppcheck.cpp,_ZN8CppCheck16getErrorMessagesEv,0.0,3087
checkother.cpp,_ZN10CheckOther17checkCharVariableEv,0.0,3087
hashtable.h,_ZNKSt10_HashtableIPK8FunctionSt4pairIKS2_N24InvalidContainerAnalyzer4InfoEESaIS7_ENSt8__detail10_Select1stESt8equal_toIS2_ESt4hashIS2_ENS9_18_Mod_range_hashingENS9_20_Default_ranged_hashENS9_20_Prime_rehash_policyENS9_17_Hashtable_traitsILb0ELb0ELb1EEEE19_M_find_before_nodeEmRS4_m,0.0,3087
checkclass.cpp,_ZN10CheckClass16operatorEqToSelfEv,0.0,3087
hashtable_policy.h,_ZNSt8__detail20_Local_iterator_baseIiSt4pairIKiN24InvalidContainerAnalyzer4Info9ReferenceEENS_10_Select1stESt4hashIiENS_18_Mod_range_hashingENS_20_Default_ranged_hashELb0EEC2ERKNS_15_Hash_code_baseIiS6_S7_S9_SA_SB_Lb0EEEPNS_10_Hash_nodeIS6_Lb0EEEmm,0.0,3087
checkstl.cpp,_ZN8CheckStl15checkFindInsertEv,0.0,3087
clangimport.cpp,_ZN11clangimport17parseClangAstDumpEP9TokenizerRSi,0.0,3087
hashtable_policy.h,_ZNSt8__detail20_Local_iterator_baseIiSt4pairIKiN24InvalidContainerAnalyzer4Info9ReferenceEENS_10_Select1stESt4hashIiENS_18_Mod_range_hashingENS_20_Default_ranged_hashELb0EED2Ev,0.0,3087
templatesimplifier.cpp,_ZN18TemplateSimplifier19alreadyHasNamespaceERKNS_12TokenAndNameEPK5Token,0.0,3087
checkunusedvar.cpp,_ZN14CheckUnusedVar28isVariableWithoutSideEffectsERK8Variable,0.0,3087
astutils.cpp,_Z20isWithoutSideEffectsbPK5Token,0.0,3087
hashtable_policy.h,_ZNSt8__detail20_Local_iterator_baseIiSt4pairIKiN24InvalidContainerAnalyzer4Info9ReferenceEENS_10_Select1stESt4hashIiENS_18_Mod_range_hashingENS_20_Default_ranged_hashELb0EEC2ERKSC_,0.0,3087
hashtable.h,_ZNSt10_HashtableIPK8FunctionSt4pairIKS2_N24InvalidContainerAnalyzer4InfoEESaIS7_ENSt8__detail10_Select1stESt8equal_toIS2_ESt4hashIS2_ENS9_18_Mod_range_hashingENS9_20_Default_ranged_hashENS9_20_Prime_rehash_policyENS9_17_Hashtable_traitsILb0ELb0ELb1EEEE22_M_insert_bucket_beginEmPNS9_10_Hash_nodeIS7_Lb0EEE,0.0,3087
astutils.cpp,_Z18isUniqueExpressionPK5Token,0.0,3087
checkuninitvar.cpp,_ZNK14CheckUninitVar10MyFileInfo8toStringB5cxx11Ev,0.0,3087
checkunusedvar.cpp,_ZN14CheckUnusedVar11isEmptyTypeEPK4Type,0.0,3087
checkuninitvar.cpp,_ZNK14CheckUninitVar11getFileInfoEPK9TokenizerPK8Settings,0.0,3087
checkclass.cpp,_ZNK10CheckClass22hasAllocationInIfScopeEPK8FunctionPK5ScopePK5Token,0.0,3087
checkuninitvar.cpp,_ZL15isVariableUsagePK5CheckPK5TokenPx,0.0,3087
checkother.cpp,_ZN10CheckOther25signedCharArrayIndexErrorEPK5Token,0.0,3087
templatesimplifier.cpp,_ZZN18TemplateSimplifier14expandTemplateERKNS_12TokenAndNameES2_RKNSt7__debug6vectorIPK5TokenSaIS7_EEERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEbEN16newInstantiationD2Ev,0.0,3087
checkclass.cpp,_ZNK10CheckClass13hasAllocationEPK8FunctionPK5Scope,0.0,3087
checkstl.cpp,_ZN8CheckStl20checkFindInsertErrorEPK5Token,0.0,3087
checkuninitvar.cpp,_ZNK14CheckUninitVar11getFileInfoEv,0.0,3087
checkclass.cpp,_ZNK10CheckClass13hasAllocationEPK8FunctionPK5ScopePK5TokenS8_,0.0,3087
checkother.cpp,_ZN10CheckOther30unknownSignCharArrayIndexErrorEPK5Token,0.0,3087
hashtable_policy.h,_ZNSt8__detail20_Local_iterator_baseIiSt4pairIKiN24InvalidContainerAnalyzer4Info9ReferenceEENS_10_Select1stESt4hashIiENS_18_Mod_range_hashingENS_20_Default_ranged_hashELb0EE7_M_initERKNS_15_Hash_code_baseIiS6_S7_S9_SA_SB_Lb0EEE,0.0,3087
checkstl.cpp,_ZL24isCpp03ContainerSizeSlowPK5Token,0.0,3087
hashtable_policy.h,_ZNSt8__detail20_Local_iterator_baseIiSt4pairIKiN24InvalidContainerAnalyzer4Info9ReferenceEENS_10_Select1stESt4hashIiENS_18_Mod_range_hashingENS_20_Default_ranged_hashELb0EE10_M_destroyEv,0.0,3087
checkunusedvar.cpp,_ZN14CheckUnusedVar28isFunctionWithoutSideEffectsERK8FunctionPK5TokenNSt7__debug4listIPS1_SaIS8_EEE,0.0,3087
checkcondition.cpp,_ZN14CheckCondition22invalidTestForOverflowEPK5TokenPK9ValueTypeRKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,0.0,3087
astutils.cpp,_ZZ18isUniqueExpressionPK5TokenENKUlRK8VariableE_clES4_,0.0,3087
checkother.cpp,_ZN10CheckOther14charBitOpErrorEPK5Token,0.0,3087
checkstl.cpp,_ZN8CheckStl4sizeEv,0.0,3087
checkuninitvar.cpp,_ZN14CheckUninitVar19analyseWholeProgramEPKN3CTU8FileInfoERKNSt7__debug4listIPN5Check8FileInfoESaIS8_EEERK8SettingsR11ErrorLogger,0.0,3087
checkcondition.cpp,_ZN14CheckCondition33checkPointerAdditionResultNotNullEv,0.0,3087
checkother.cpp,_ZL6isTypePK5Tokenb,0.0,3087
checkclass.cpp,_ZL13isTrueKeywordPK5Token,0.0,3087
cppcheck.cpp,_ZN8CppCheck19analyseWholeProgramEv,0.0,3087
checkclass.cpp,_ZL14isFalseKeywordPK5Token,0.0,3087
library.cpp,_ZNK7Library12getTypeCheckERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_,0.0,3087
hashtable_policy.h,_ZNSt8__detail15_Local_iteratorIiSt4pairIKiN24InvalidContainerAnalyzer4Info9ReferenceEENS_10_Select1stESt4hashIiENS_18_Mod_range_hashingENS_20_Default_ranged_hashELb0ELb0EED2Ev,0.0,3087
checkio.cpp,_ZN7CheckIO12ArgumentInfo14isStdContainerEPK5Token,0.0,3087
checkother.cpp,_ZL11isVarDeclOpPK5Token,0.0,3087
checkclass.cpp,_ZN10CheckClass10isInvertedEPK5TokenS2_,0.0,3087
hashtable.h,_ZNSt10_HashtableIiSt4pairIKiN24InvalidContainerAnalyzer4Info9ReferenceEESaIS5_ENSt8__detail10_Select1stESt8equal_toIiESt4hashIiENS7_18_Mod_range_hashingENS7_20_Default_ranged_hashENS7_20_Prime_rehash_policyENS7_17_Hashtable_traitsILb0ELb0ELb1EEEE10_M_emplaceIJS0_IiS4_EEEES0_INS7_14_Node_iteratorIS5_Lb0ELb0EEEbESt17integral_constantIbLb1EEDpOT_,0.0,3087
cppcheck.cpp,_ZN8CppCheck19analyseWholeProgramERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEERKNSt7__debug3mapIS5_mSt4lessIS5_ESaISt4pairIS6_mEEEE,0.0,3087
checkother.cpp,_ZL16isConstStatementPK5Token,0.0,3087
hashtable_policy.h,_ZNSt8__detail15_Local_iteratorIiSt4pairIKiN24InvalidContainerAnalyzer4Info9ReferenceEENS_10_Select1stESt4hashIiENS_18_Mod_range_hashingENS_20_Default_ranged_hashELb0ELb0EEC2ERKNS_15_Hash_code_baseIiS6_S7_S9_SA_SB_Lb0EEEPNS_10_Hash_nodeIS6_Lb0EEEmm,0.0,3087
checkstl.cpp,_ZN8CheckStl9sizeErrorEPK5Token,0.0,3087
checkcondition.cpp,_ZN14CheckCondition33pointerAdditionResultNotNullErrorEPK5TokenS2_,0.0,3087
token.cpp,_ZNK5Token11astStringZ3B5cxx11Ev,0.0,3087
checkcondition.cpp,_ZN14CheckCondition31checkDuplicateConditionalAssignEv,0.0,3087
checkio.cpp,_ZNK7CheckIO12ArgumentInfo16isArrayOrPointerEv,0.0,3087
checkstl.cpp,_ZN8CheckStl18redundantConditionEv,0.0,3087
checkclass.cpp,_ZN10CheckClass18getIfStmtBodyStartEPK5TokenS2_,0.0,3087
checkother.cpp,_ZL10isVoidStmtPK5Token,0.0,3087
checkio.cpp,_ZNK7CheckIO12ArgumentInfo13isComplexTypeEv,0.0,3087
checkclass.cpp,_ZN10CheckClass13hasAssignSelfEPK8FunctionPK5TokenPS5_,0.0,3087
checkother.cpp,_ZL10isConstTopPK5Token,0.0,3087
checkio.cpp,_ZNK7CheckIO12ArgumentInfo11isKnownTypeEv,0.0,3087
checkclass.cpp,_ZZN10CheckClass13hasAssignSelfEPK8FunctionPK5TokenPS5_ENKUlS5_E_clES5_,0.0,3087
checkstl.cpp,_ZN8CheckStl22redundantIfRemoveErrorEPK5Token,0.0,3087
checkcondition.cpp,_ZN14CheckCondition31duplicateConditionalAssignErrorEPK5TokenS2_,0.0,3087
checkio.cpp,_ZNK7CheckIO12ArgumentInfo13isLibraryTypeEPK8Settings,0.0,3087
checkstl.cpp,_ZN8CheckStl17missingComparisonEv,0.0,3087
